document,sentence
Willakuykuna-mayt’u-Collao,"¿Khunku maqt'a kunanmi yachanki, imaynanpim uwihata chinkachinki?, ¿Maypim chinkarqa?"
Willakuykuna-mayt’u-Collao,"Chaysi Ullkuchaqa pumata rikhurqun, mancharikunsi, ichaqa ruphaparpakuspas yaqalla khatatarqun, hinaspas Pichiwa wayq'upi rumi ch'anqasqanta yuyarispa, awichunpa rimasqanta mana willakusqan pakaypachanta uyarispa, Ullkuchaqa paypas atuqhina pakakuspalla ch'inchalla puma sipinanpaq rin, hatun ruyru rumitas tarirqun, hinaspas sikinta rumiwan kimsakama khatun, picharin, kimsakama tuqaykun, kimsakama lluq'iman muyurispas kallpawan pumataqa umanpi ch'amqarqapun, chaysi pumaqa p'ititirpayrin, chayllamansi Ullkuchaqa pumaman ichirquspa ninri k'ullunpikama mullqu rumi hap'isqanwan pumataqa wañunankama takapiyarqun."
Willakuykuna-mayt’u-Collao,"¡Yaw Ullkucha kunanqa taytacha q'alaqa sipisunkis riki, imapaqmi chayta rurarqunki!"
Willakuykuna-mayt’u-Collao,"Chaymantataqsi tayta layqaqa apukunaman tukuy rurasqanta chhállaykun, hinaspas taytaqa irqita chay sara akuwan ch'aqrusqa wirawan irqipa lliw kurkunta lut'irqun, makinta puma wirawan puma hina kananpaq, ukuku wirawan ima ukuku hina ch'ulla takallawan runa maqhakuqta wañuchinanpaq kallpa sapa ima kananpaq, lut'illantaq."
Willakuykuna-mayt’u-Collao,"Ñuqanchikpa chakranchisqa ancha sumaqmi kachkan, ayllunchik pachapi, manam piqpa chakranpas ñuqanchikpa hinaqa kanchu, ñuqanchikpa chakrallanchismi ancha munayta t'ikaykuchkam nispa; kasqallantataq iskay ñiqi hallmaypipas llullakullankutaq, paya mamankuta sinchita kusichinku."
Willakuykuna-mayt’u-Collao,"¿Maymanmi richkanki?, warmaqa kutinchinchik: Ñuqam kani yachachik, kay aylluman hamuchkani llamk'aqmi wawakunawan nispas kutichin, mamakuqa kusisqas chaskin yachachillaqtaqa."
Willakuykuna-mayt’u-Collao,"Makaryuqa imaymanachakunatas mañan unqusqa hampinanpaq, ichaqa Makaryuqa yachanñas chay unquqpa kawsananta, hinasya hampirparin chay runataqa; hinallapis hatariyapun wasinman ichaqa ñampiqa purichkanpi chunka runakuta hinañas hampirkusqa, chaysi payqa askha qullqiyukña ayllunman chayaykapun."
Willakuykuna-mayt’u-Collao,"Huk kutis llaqta umalliq runa aya wayrawan tuta purisqanpi tuparqamusqa, chaysi chirpakuywan, ruphapakuywan hatataykuchkasqa, hinaptinsi llaqta runakunaqa llakiwan rikhukusqaku, wichayman, uraymansi hampiq runa maskaq puriykunku."
Willakuykuna-mayt’u-Collao,"Illariytas llaqta runakunaqa, kuraka watukuy rinku, chaysi unquq umalliqqa mancharisqa tiyakuchkasqa, hinaptinsi, kusikuywan runakunaqa, umalliqpa warma yananman willamunku."
Willakuykuna-mayt’u-Collao,"Nispas nin, wañuyqa purisachkanpin qhawaykachin Makaryutaqa “ankiymi wilayki” nispas, chay vilaqa huch'uyllañas kachka, hinaspas Makaryuqa wañuytaqa nin, chaytaq ñuqak wilay chayqa t'ikrarapuway kay huk hatun willawan nispas, wañuyqa ninsis manan atiymanchu chaytaqa nispa; Makaryuqa watikmantas mañayukun wañuytaqa khunpaytaq kanki chayqa chay hatun vilawan tikrarapuway nispas, wañuyqa ninsis manan ñuqaqa chay ruraytaqa atiymanchu, ichaqa kaypiqa kan huk ch'ulla runallan chay ruwak, aswanpas ñuqaqa velata phukuyta atiymanmi nispas, kunan munaktiykiqa huk wilata phukurusaq ninsi, wañuyqa qhawayachinchik huk hatun wilata, kay wilata rikuchkankichu, kaymi chay llaqta umalliq wirakuchak churinpa velan, kunan phukurusaq chay mistik wawan wañurqapun ninsis; manasyá Makaryuqa iñinchu, yanqan q'utusayanki nispas nin wañuytaqa."
Willakuykuna-mayt’u-Collao,"Pim chay wasimasiy, kaqllata willarquway, runataqa chiqchi kiruntapas pampapin tusurqachisaq, t'ampa humantapas p'ilapiyarqusaqmi, kaqllatata willamuway."
Willakuykuna-mayt’u-Collao,"Chaytas chikchiqa yachayta munachkan, chayllamanchik wichay uray suk'apakuspa chay chikchi wawanqa pasan t'ukyakuspa, “maypin chay mahiñukuna karahu, kunanmi yachanqa pis kani ñuqa chayta” nispasya puririrqun, chayllapis sinchita t'ukyayukuspa chinkarin."
Willakuykuna-mayt’u-Collao,"Ñuqaykuwan tayta Juliocha tutamanta risunchik, ninsi niñu Iliascha."
Willakuykuna-mayt’u-Collao,"Kay hinatas Aña runaqa kichka pallananpaq rimapakun: Papachay kunanmi wasita risun, munasqayki wirapas wira karnirum michk'ita mikhunaykipaq suyachkasunki."
Willakuykuna-mayt’u-Collao,"Aña runakunaqa chanintas qurakunap kallpanta riqsisqaku, chaymanhinas hampipakusqakupas."
Willakuykuna-mayt’u-Collao,"Manan iñiwankuchu sut'in rimak kayniyta, paykunaqa niwankun “imas kanman 'profeta', manataqmi Taytachapachu” nispan niyachkanku; ichaqa manan ñuqaqa layqachu ni apuchu kani; ñuqataqa taytaymi kamachimuwan kaypi siminta riksichinaypaq; Ñuqap wasiyqa karu karupin manan atiwaqchu chayayta pusaykimanña chaypis; chay aymaracha qamili mana iñik runakunapiwan aypamuyanqaku chayqa wañuchipuwanqakun, chaytan ñuqam sunquy ukhupi yachakuchkani; chaymi kunan pasapullasaq, ichaqa paykuna kayninta pasarunqaku chayqa, amapunin willankichu kayninta pasasqayta, uyarisawankichu Antonio atuq, nispas nim."
Willakuykuna-mayt’u-Collao,"Maqt'akuna kunanmi chimpakama rinanchik, manachayqa kaypin tala purín hinaspanmi lliw kawallunchikkunata qichuwaswan."
Willakuykuna-mayt’u-Collao,"Nispa; runakunaqa ninsi “ñuqaykuqa hukllata qhawasayku” nispas nin machukunapas, irqikunapas; ichaqa Sintakuqa rikuchkan kimsatapunis."
Willakuykuna-mayt’u-Collao,"“Ñachu hisp'akunkiña” nispas waynaqa kaqmanta chumpiwan chaqnaspa, chumpiwan ñawinta tapaspa kaq puñunan wasiman apaykun."
Willakuykuna-mayt’u-Collao,"Chaymansi munayniyuq ñiñu Julio rikhurirqamullantaq, chaysi Lurinsuchaqa llullakusqa nin."
Willakuykuna-mayt’u-Collao,"Nispa, chayqa qarikunas, tullu hipinkuta mast'aruspa layqa ruraykunata tukuy p'unchaw uchuychalla asirumanta kuchunachawan hatusqaku, ichaqa sapa sapalla huk pukulluhina ch'ukllachaman wichqarqukuspa."
Willakuykuna-mayt’u-Collao,"Manas pi hampiqpas hampiyta atinkuchu, umalliqpa kurkunqa ñas chiriña kachkan, sirqanpas manas pik pikyanñachu, aswansi lliw runakunaqa manchariywan paykunapas waqayta qallarinkuña."
Willakuykuna-mayt’u-Collao,"Pawqar wara killañas, kusichu uqarina pachañas; layqa runallaqa apachitata wasapayuktinsi, chay kimraypis askha runakunas waqtuta ruturayusasqaku, warmikuna irqikuna, qharikunapas, askha runa raymippipas kanman hinaraq, chayllapis trigu chakrayuk runaqa urayaramun, layqa runaman aypaq, allinta qhawayuktinsi pay kikin niyukun “haqay runanqa riqsinichu hina”, ichaqa riqsiyninpas kanman, kay trigu phirillatapas aparusaq nispas; phawa phawaylla urayaramun."
Willakuykuna-mayt’u-Collao,"Allinta qhawayukutinqa chakinpas allp'amantapas allpapachallañas, husut'anpas p'iti p'itillañas, Chakrayukqa tapuykunchik ¿imapunitaq pasashasunkiri tayta?"
Willakuykuna-mayt’u-Collao,"Aqha haywapakuq sipasmanta HUK T'AQA Pichiwa ayllupis huk sipas munaysapa, supay chinkakuq kasqa, chay sipasi, mana turankunata, taytanta huk, mamanta kasuspa llut'an llut'anta purikusqa, hinaspas mana allin mach'aq, uywakuna suwakuq runapata wiqsayarqukusqa, chaysi taytamamanqa phiñakuspa, sunqu nanaywan p'inqaypi ususin rikhukuptin wasinkumanta qarqupusqaku."
Willakuykuna-mayt’u-Collao,"Ichaqa chanin hatun takyasqa hampiqsi kutiyapun, chaymanta pachas payqa allin takyasqa hampik kayapun, Makaryuqa ancha allintasyá yachan unqusqa runakunaq kawsananta, wañunanta allintañas yachan, imaraykuchus wañuywan wiñaypaq tratutaswa ruwanku, chayraykupi payqa allin yachay hampiksiyá tukuy lliw llaqtapi."
Willakuykuna-mayt’u-Collao,"Mamacha Virgen Nivis raymi chayaypiña punchawpis karhuyuq mama Vikilachaman chumpi uqariq risqa, chaysi Vikilachaqa makiy makichalla qullqi apasqanta chaskirqusqa, chayllapis karhuyuq mamaqa Vikilachata chay raymipi raymi qallariyninmanta tukuyninkama aqhata maysunkunaman haywananpaq mañaykukusqa, manas Vikilachaqa uyasqachu, chaysi karhuyuq mamaqa qunqurispa pitucharikuspa ima rurayninta chanin kananpaq mañakusqa, chaysi ñak'aymanta arí nisqa, hinaspas karhuyuq mamawan kuskannin waqtuta upiyarqusqaku, hinaptinpas mamaqa Vikilachaman chaki puriyninpaqpas huk kuskannin waqtutawan saqiykatamun."
Willakuykuna-mayt’u-Collao,"Taytay, papachallay, chay irqiypa kawsakuyninta qhawaykapuway, kawsanqachus ichari wañunqachus, wañuqtinqa manan allinmanchu, sutiycha pampapi p'ampasqa."
Willakuykuna-mayt’u-Collao,"Sinchitapunis Ullkuchaqa munayniyuqta wañurirqachin, huk pachahinamantas munayniyuq q'alaqa kawsarin."
Willakuykuna-mayt’u-Collao,Wak pikisapa uña huk'ucha hina paqariq irqi kunanqa may qariñan purichkan nisqaku.
Willakuykuna-mayt’u-Collao,"Makaryuqa hinasyá hampipakuspa aswanpis allin qullqiyuk yaqapis qhapaq runa tukuykapun, manasyá chaymantaqa ni wawankunapis ima llakipipis tiyankuñachu, payqa watan watanñas hampipakuspalla purik, lliw llaqtanpi, wak llaqtakunapipis allin riqsisqallañasyá; chayllapis llaqta umalliq misti runap warmin unquykapusqa, chaysi chay mistirunaka rimaqta uyarisqa huk allin hampik kachkanta huk waq hawa llaqtachapi, manasyá hampiyta atinkuñachu hampi kamayuk wasikunapipis; chaysi llaqta umalliq misti runaqa kamachin llamk'ap runanta chay hampik runata machkamunankupaq, chay runakunaqa allin tawa silla kawallukunapis hatariyunku hampik machkaq, karutañas puriykuchkanku chayllapis tapuparikunku ñanpi purik runakunawan, paykunaqa ancha allintas riksinku hampiktaqa, ichaqa ninkus chay runaqa allin hampiqmi nispas, chaysi qhawarichinku chay wichay llaqtachata, chiqaytas Makaryutaqa tarirkunkus llaqta umalliq mistik runakunaqa, chaypisyá willanku hatun llaqtaq umalliqpa warminmi mana allinchu, qam chayta hampiruwakchu nispas; Makaryuqa riki atiymanmi nispas kutichin, ichaqa hampinatapuni munaktiykichisqa qhawanaypuni ninsi runakunataqa, paykunaqa hampiktaqa ninsi chayqa haku risun riki, yá nispas Makaryuqa nin; hinasyá hampik runapakqa huk allin silla kawallutas apaskaku chaypis sillayachimunku Makaryullataqa."
Willakuykuna-mayt’u-Collao,"Munayniyuq wasinman chayarquspas Ullkuchaqa pumata pampaman kacharpayrin, chupantapas waskhay waskhata, hinaspas uywakunata kanchanpi wichq'amun."
Willakuykuna-mayt’u-Collao,Chay nichkaptinpas munayniyuq q'alaqa manas uyariqpas tukunchu.
Willakuykuna-mayt’u-Collao,nispas tapullantaq: Manam taytay kay wik'uña punchutaqa waynamasinchaymi mañaykamuwan chiripi p'istukunaypaq.
Willakuykuna-mayt’u-Collao,"Paqariq p'unchaw illariqtinsi warma yachachiqqa, pacha ran nichkantinchik riqch'arirqamun, tulluy tulluy puñunapi wasanllanpis lliwtas nanayun, chayllamanchik mamitaqa haykurkamun mikhuna p'uku apayusqallaña; riqchay yachachik, ñan qusayqa muntitañan purin kafiy y achiwiti pallaq ichaqa irqikunaqa qhipakunmi qanwan llamk'ananpaq."
Willakuykuna-mayt’u-Collao,"Chaypachaqsa hakucchik, chinkarisunchiq, talataqa tawanchikqa supaynintas aparqachikwan."
Willakuykuna-mayt’u-Collao,"Imaynapas illarirqunsi, manaraq pisquchakuna takimuyta qallarichkaptinsi ña Ullkuchaqa, uwiha maskaq riqanmanta kutimuchkanña, uwiha millwa qarallantas tarirqamun."
Willakuykuna-mayt’u-Collao,"Chaymantas Vikilachaqa aqha haywapakuypi llaqtan llaqta purikusqa, watan wata, lliw kharu llaqtakunamantas paytaqa allin makiyuq, chanin llamk'aq, mana ima qilli makiyuq, aqha hampiy yachaq kaptin, chay llaqtakunamantas uwihata, wallpata, kawrata, wakakunapas haywapakuspa purisqan kallpamanta apakamuk, paya kaspapas paya Vikilachaqa hina aqha haywakullaqsi kasqa wañukunankama."
Willakuykuna-mayt’u-Collao,"Tukuy tutas kusikuymanta tusuykunku, manas tayta Kintal Sikitaqa yuyarinkupaschu."
Willakuykuna-mayt’u-Collao,"Llaqtarunakunaqa llakisqas phawayllaña sisihinaraq hampiq machukunaman, payakunaman machkaq rinku, llapan hampiqkunas huñunakuspa, sirqanta huninñataq, hukninñataq llamipayaykunku, sarata, kukata, naypista imas kawsanchu manachu nispa qawanku, manas pipa makinpas tupanchu, lliwllas hampiqkunapas ima wayra unquymancha umalliqninchikqa tupamun nispa mancharikunku."
Willakuykuna-mayt’u-Collao,"Kusisqas Kintal Sikiqa q'yuñi aqanta upiyan, hinaspas wahu, wahu, wahu nispa puñunanman pasapun."
Willakuykuna-mayt’u-Collao,Hinatas chay ayllukunapi ñawpa runakunaqa rurankuman karqa.
Willakuykuna-mayt’u-Collao,"“Tutaraqmi ripunki, tayta hampiylla hampiykuway, manam kurkuy allinchu, Chinchi ayllupi umalliqtapas qanmi hampinki, manachu rikuchkayki, chaymi nuqaqa kay llaqtayman apamuyki, yachaqmi kanki, manachayqa niykiñan kay kuchunata qhawaykuy mapas, kunkaykichu siqsiskan icha” Ninsi umalliqqa."
Willakuykuna-mayt’u-Collao,"nispas: Ahhha ñuqataqa riksiwanku Antonio atuq sunqumunak nispan; taytaqa runa qhawahataspas niyukun ichaqa “sut'illanta willayusayki kanman, huk millay runakunan hakay kallma llaqtamanta qatimuyachkanku Layqas kani chay kallmakunapqqa."
Willakuykuna-mayt’u-Collao,"Nispa, irqiykiqa utqayllan uyarirqakamunqa, ¡¡¡allpamuway!!!"
Willakuykuna-mayt’u-Collao,“Imatam rurasaq papay” ninsi umalliq awichuta.
Willakuykuna-mayt’u-Collao,"Huk watakunañataqsi waka unquy rikhurirpayrimun, chaysi lliw wakakunaqa kachimanta wañurqapusqaku, chaysi runaqa kimsa allin qarimasin waynakunata mink'arqukusqa wakakunapaq kachiman rinankupaq."
Willakuykuna-mayt’u-Collao,"Llaqtan llaqtan tukapakuspa purisqanpis, Karluschaqa maysunkunata qawaspa irqi hampiyta yacharqusqa, runakuna hampiyta, unqukuq warmikunatapas utqayllas wachachiyta atisqa, wakakunatapas allintapunis ima unquymantapas hampisqa."
Willakuykuna-mayt’u-Collao,"Tawa p'unchawpis awichuqa alcansu rurayta tukupun, hinaspas payqa waqtuta upiyakun."
Willakuykuna-mayt’u-Collao,"Qusawakcha warmiqa khuyayta waqaspa wasinman kutipun, ña chayaptintaq kimsantin churinkunata ch'ullamanta ch'ulla suq'ayta qallarin llullakusqankumanta."
Willakuykuna-mayt’u-Collao,Manayá ch'ulla papa yurallapas kanchu hallmanankupaq.
Willakuykuna-mayt’u-Collao,"Huk p'unchaw, llaqta umalliq chay waynaq wasinta rin hinaspa kamachin, puka llaqtamanta yuraq llaqtaman willakuy apananpap."
Willakuykuna-mayt’u-Collao,"Hinasyá yaqapis llapallan taytamamaqa rimarinku chay umallikuy ñawpaqman purinanpap, ichaqa unanchayunku allinta warmanku yachaywasipi qhipanankupap, chaypaqmi paykuna yanapanan mikhunawan,... lliw pachapi qhipakunankukama, ayllu umalliqpas chay yuyaychasqataqa allintas taytamamaq umanman tarpurin hinaman hinas Ugel nisqa wasitapas puririnanku, chaypi riqsirichimunanku kay ancha allin umallikuyta hinallataq urqumunanku huk yachachiqta; llaqta umalliqtaq yanapanqa kimsa yachachiqwan, huk wayq'uk qullqiwan."
Willakuykuna-mayt’u-Collao,¿Tayta Rusas imatam kaytari churiyarqunki?
Willakuykuna-mayt’u-Collao,"“Qhariyqa huk pawuta sapallay mikhuyman nispataq ñisarqan” chayllapis warmiqa yuyaycharukun huk pavu p'acha chawpipi q'ipicharqunanpaq, hinallapis hap'in pikkkw nispa pavutaqa p'achawan kuchkata k'uyurparin, unay chikan pachachallamantas q'ipichasqan p'achataqa q'ipiyakapun wasinpi t'aqsamunanpaq; wasiyuq warmiqa ancha allintas kacharparipun warmitaqa, phaway mamay taksaranpuway nispa, chay wasiyuk warmiqa mikhunachatas mikhuykachin, qullqichatapas quykapunchik."
Willakuykuna-mayt’u-Collao,Chisiyaykuytañas yana phuyu tutayaykun ñapis paraq.
Willakuykuna-mayt’u-Collao,"Aqhataqa haywakunanpaqsi wakintaqa chirillata, wakintataq q'unichisqata imás lliw khuyasqam ayllukunaman haywaykun."
Willakuykuna-mayt’u-Collao,"Chay llaki p'unchawmantapachaqa, pawqarqa isqay warmi qhari manawawayuq aylluwan tiyaran ichaqa sapaquillantin qharu qharuta puriranku paytaqa wasi qhawanallanpakmi uywaranku, chaymantataq pusaq watayuq kachkaptin chay warmi qharikunaqa Lima llaqtaman tiyaq pasapusqaqu chikuchata wasinman apapusqaqu chaymantapacha tayta mamanpa wasipi sapallan tiyakuran, chayna kaptinmi sapallanpuni qawsakuran Pawqarqa."
Willakuykuna-mayt’u-Collao,"Turu pukllay p'unchawtaqsi tukaqkunaman hatun yanantin qirupi allin puqusqa aqhata upiyachinan, mana tukaqkunap wiksa nanaywan unqunankupaqtaqsi, chay aqhaman churasqa mulli raphi, marqhu raphi kutasqa ununta, khuchi phusnu unuchanta ima hich'aykuspa qullchin qullchin nispa aqhata hamp'isqa, Vikilacha chay rurasqantaqa manas pipas yachanmanchu karqa."
Willakuykuna-mayt’u-Collao,"Ichaqa tukuysi umalliqpa umanmanqa chayamun, musqukuyninpipas kichkallatañas saruykuchkan."
Willakuykuna-mayt’u-Collao,"Mamitaqa chayta rikuspas anchata khuyapayaykun purik runakunataqa, chaysi puñunata mast'aspas puñuchin puñunan wasipi."
Willakuykuna-mayt’u-Collao,"Wañuyqa chinkarirapunchik, Makaryutaq chayllapis puñurapun hinaspas musquyninpi hina purgatoripi rikhurirqun, chaypis tupan wañuywan watiqmanta, chaypis kachkan wila yawrayqa, waranqaq waranqampi ñisu achkhapunis llapa lliw runakunaq vilanchikya chaypi k'anchaykuchkan, wakinkuna chayraq qallarichkan k'anchayta, wakinkunataqsi kuchkanpiña, hukkunataqsi yaqapis tukuyakapuchkanña rawrayta, wakinkunaqa yanqallaña yawrapayukuchkan."
Willakuykuna-mayt’u-Collao,"Ancha allinta huñunayukuspa, rimanayukuspas yachay wasitaqa munaytas rurayunku, lliwtas imatapas ch'uyanchanku llapan wawakuna chaypi yachananpap, chay yachaywasiqa yunka ukhumpis tarikusqa, chay ukhupiqa imaymana uywakunas kan: mach'aqwaykuna huch'uymanta hatunkama, pillpintukuna imaymana llimphisapakuna, pichitankakuna imaymana riqchaqman, hamp'atukuna, qaraywakuna, ukumarikuna, iwuanakuna lliw yunka uywakuna; ichaqa qallantaqsi sach'akuna uñamanta hatunkama, q'umir urququna, aswanpas uraynimpi imaymana mallkikuna tukuy rurukunayuq, wayq'ukuna millay phaqchakunayuq, qinraykuna tukuy suyuman ñan purinayuq, qhatakuna imaymana lliw tukuy q'umir qhurawan qataykusqa ichaqa kansi mayukunapis uñamanta hatunkamas urayllaman chutayukuchkanku chay patankunapi q'uñikun hatun mancharikuy muru mach'aqwaykuna p'aspa, chimuku sutiyuq; paykunaqa qhunchu yakuq patallantas chimparqunku kanuwa nisqa hinaraq, qhawachkallaqtiykin sach'akunamanpis lluk'irukunkus; ichaq chay sach'aq patampis q'uyuyarqanku p'unchawqa, tutataqsi mikhuna masqak chutarikuyta qallaykunku mikhunata machkaspa."
Willakuykuna-mayt’u-Collao,"Hinaspas ayllumasinkunaqa unquycha riki chayamun, chayta mikhuspaykiqa wañuwaqmi, aswan ñuqaykuman chay unquq uywapa aychanta quykuwaychik, nispallas yukaq."
Willakuykuna-mayt’u-Collao,"Chay p'unchawqa khumpakunapaqa allin p'unchawsi karusqa, wakin p'unchawkunaqa kimsa, tawa p'unchawpis kunturtaqa hap'iq kasqaku."
Willakuykuna-mayt’u-Collao,"Tayta Kintal, makiykipim kani, kunanqa puririyninta, ñanniyta, kawsayninta qawaykapuway, manachayqa kay kuchunawanmi kunkaykita kuchurqusqayki, allinchallata ch'uyata niykuwanki."
Willakuykuna-mayt’u-Collao,Aswansi payqa munachkan warmi wawa irqi wañukunanta.
Willakuykuna-mayt’u-Collao,"Kimsantin waynakunalla wasimanta chakraman sapa kuti hina pukllakuspa, takikuspa puririnku."
Willakuykuna-mayt’u-Collao,"Warma qhawarispas umanpi yuyaykukun, pay kikillantaqsi rimayukun: yunka wasikunaqa hukniqman riqchaqma llaqtaymantaqa; manas hallp'amantachu ni ichhuwan wasichasqachu, chay wasikunaqa k'aspimanta ruwasqas, hatun qhawanayuq, yanqa ch'aki raphikunawan qataykusqallas kasqa."
Willakuykuna-mayt’u-Collao,"Taytachaqa pasaq sayk'usqas llakichkataksi phawaylla kuntisuyu kimray urayman laslallapi purichkan, Pichigua llaqtamansi chayarun, pillapis pakayuruwanman nispa, huk punkutas takaykukun, manas pipas uyarinchu, p'ampana kikllutas pasarqun manas pipas kanchu; qullana kikllutas phawamun, punkutas takaykukun; Sintaku sutiyuk warmillas punkuta kicharkamun, qhawahatanchik uyanta qhariktaqa, mancharikunchik warmiqa; chay runaqa hatun chukchayuk munay munay runas kachka, pasaq hump'i sapallañas, llakiypacha uyallayuk taytaqa, warmitaqa tukuy sunqunwansi mañayukun: “Yaw runamasillay pakayukuway aymaracha qamili mana iñiq runakunapiwanmi katimuyachkanku sipinawankupaq, ama hina kaychu wasillaykipi pakaykukuway mana chayqa wañurachiwanqakun, ñuqañacha kasak qanmanta ima ruraypipas, ama hinachu kay warmi hinata pakaykuway allquki wasillanpipas” nispas taytallaqa mañapaykukun."
Willakuykuna-mayt’u-Collao,"Ñanpi atuqwan tupayqa manam allinchu, chay uywata ñanpi rikunchik hinaqa ima sasachakuypas llakipas kanmanmi."
Willakuykuna-mayt’u-Collao,"Papay puñurqapusqani, haku qhallarisunchik, maymi hakakllu phuru, añas chaqi, k'intip q'isan apamuy nispas, nina sansaya ruran, kunanmi tayta sarachapi qawaykurqusaq, hinaspas uqi thanta punchunta tawaman taparaykuspa pampaman mast'an."
Willakuykuna-mayt’u-Collao,"Chaysi wañuyqa puñunanchik umanchikpi kachkan chayqa manasyá wañunchikmanchu, ichaqa hayt'anapi kachkan chayqa wañullankiñas""."
Willakuykuna-mayt’u-Collao,"Hatun puquy killa wichaypis munayniyuq q'alaqa Pichiwa aylluta kutin, uwiha, waka, kawra, kawallu, asnu, mulakuna Pichiwa runakunamanta pastu mikhusqanmanta qichumuq."
Willakuykuna-mayt’u-Collao,Kutimuspansi karhuyuqpa wasinpi aqha waqaychana k'uchupi wañu wañuytachayraq puñurqukun.
Willakuykuna-mayt’u-Collao,"Chaykamaqa willanakusqakus yaqapis tukuy kawsasqankuta: waynaqa hatun llaqtamantas wasi ayllunman richkasqa, chaypis chakrata tarpun sichpa wawqinwan kafiyta, achuwitita, chaysi tutalla richkan chay rurukuna pallaq."
Willakuykuna-mayt’u-Collao,"Chunka watamantas maqt'aqa Ch'illkapampa ayllunkunaman kutimusqa, ña waynaña, hina tulluchalla, uchuy runachalla, chaypis huk hatun sipaswan masachakurqun hinaspas maqt'aqa iskay chunka churiyuq kasqa, suqta churinsi kawsasqa pichqa qarikuna, ch'ulla warmicha, wakin churinkunaqa qulla irqichakunallas tukuy unquywan mana ima hampi chay ayllupi kaptin yanurqakapusqa."
Willakuykuna-mayt’u-Collao,"Ph'aqsika llaqtanman kutispas, waqtuta winuta upyaspa, q'alaqa ayllunkunaman kayhinata willakun: Lurinsucha, qayna p'unchaw urquta salq'akunaman rirqani, chaymi chunka uwihallata, pusaq wakata, tawa turuta, pichqa mulallata aparqamuni, maqt'akunata suriyakuywan sipiykamuni, manam waynakuna kanchu, pakarqukunmi, mincha intichay p'unchawta kaqmanta wallpa waqayllata rispa maqt'akunataqa quwita, asnutahina qaparqachachkaqta apamusaq, chakraymanmi lliwña qhurakuna huntarqun, chaypiñan kay pacha q'alataqa riqsiwanqaku nispas munayniyuq q'alaqa wawqichan Lurinsuman willakun."
Willakuykuna-mayt’u-Collao,"Chaysi umalliqqa mancharisqa, llaqta runa chay awichu uywasqanta musiyarquspa chaqwachananta mana munanchu."
Willakuykuna-mayt’u-Collao,"Chay p'unchawkunaqa intipas millayta ruphayta ruphaykamuchkan, tutataq anchata chiripas chirik, ichaqa hinallataq qanqa pacha chayqa chay p'ukru wakakunaq mikhunanpaq ch'akipunsis, ichaqa llapan wakas mana allinta wiksanta hunt'aspa tulluyayta qallayapunman."
Willakuykuna-mayt’u-Collao,"Llapankuna ch'ulla qhipakuq arariwa runamanta Kaymi qhuyay mana mamayuq mana taytayuq Pawqar waynamanta llaki willakuy kachkan: Huk Tuqra llaqtapis kay wayna pichqa watayuq kachkaspa Cusco llaqtamanta camiónpi wasinquman kutimuchkaspa, qhatamanta urmaykamusqa chaysi mamitan Pawqarta marq'arusqa taytantaq kakatapuni iskayninkuta, ichaqa kinsantinkumantaqa pawqarllas kawsarisqa."
Willakuykuna-mayt’u-Collao,"Kintal Siki taytaqa manas chay tuta mach'anchu, nitaq puñunpastaqchu, aswansi tukuy tuta rimapaykukun, qaparqachaykunsi, chayta rikhuspankus runakunaqa aswan mancharikunku."
Willakuykuna-mayt’u-Collao,"Antichay sukhatañas chayaykamun aylluman huk Munay warmi; Ayllurunakunaqa qhawachkanku, payqa yachachikchus hina kanman nispas."
Willakuykuna-mayt’u-Collao,"Chay suwa runaqa qaqa mach'ay tiyanan ukhupiqa lliw suwakuchkantaqa pakaq, chaypis watarayasqa huk hatun wakasayay allqu, chay allqutaqa sapa bala t'uqyaktin irqicha kacharinanpaq, allquqa kacharparisqaqa p'itanchik chay rumi kanchasqa kaman wañusqa runata mikhunanpap."
Willakuykuna-mayt’u-Collao,"ancha llakisqama kachkanki kay thantallawanpis picharukuy, kay phirillatapis mikhuyurukuy, kayqa unupis, kukaypas kachkanmi akullirusunchu, llikt'apis qañiwamantan kachkan sunquyki thaniyunanpaq."
Willakuykuna-mayt’u-Collao,"Chay Aña runaqa antichay p'unchaw manaraq wallpa waqayta, manaraq inti lluqsimuyta, mana pi uywapa, runapa rikusqansi p'ata kichkata huñumun, chay kichkatas waqtuwan, ñawin aqata lankuchapi aysaspa t'inkatamun."
Willakuykuna-mayt’u-Collao,"Hallmay killaña chayamuptin, qusawakcha mamaqa wakmanta kimsantin churinkunata huñullantaq chakraman hallmaq rinapaq."
Willakuykuna-mayt’u-Collao,"Chikchitaq mana chakiyuq churi, urmaspa urmaspa puriq imaymana q'asuq, hinallataq qasaqa mana ñawiyuq churi, mana rikuspa puriq imaymana saruq, wañuchiq."
Willakuykuna-mayt’u-Collao,"Hinaspas taytaqa nin: Tayta Rusas “ninriyta kuchuway mapas, kay irqiykiqa allin runam qhipa watakuna kanqa, ama llakikuychu, manam wañunqapaschu aswanmi hatun wayna kaspa ñuqahina allin makiyuq, hampiq, tukapakuq, atuq hina yuyaysapa allin runa kanqa"" nispas tayta Rusastaqa kusirichin."
Willakuykuna-mayt’u-Collao,"Chay pachamantas qakantaqa irqillaqa sinchitapuni munakapusqa; qhipa pachamanqa ichaqa warmichayakapunchik waynaqa, chaypis mamitanwan kuchka tiyananpaq pay kikin nikapun tatalikuyqas."
