document,sentence
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Altu misayuqqa ch’iqmi kawsaytapas allichanmanmi.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Yachayniyuq runakunam pisi pisimanta chinkaripuchkan.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Iskay ñawinchana  Manaraq chay qillqasqata ñawinchachkaspa kay ruraykunawan  yuyaychakuy.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Qillqap umanta ñawinchaykuspa imamantas chay qillqasqa rimanman,  chayta watuykuy."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,¿Chay qillqasqa ima yachaykunatam yachachiyta munawanchik?
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Kikin ñawinchaypi kay kamachiykunata ruraykusun.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Wakin yachakuq masikuna uyarinanpaq allin kunkawan sut’ita  rimaykachiy.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Iskay kimsa kutita, ama rimaspalla, allin yuyaywan ñawinchaykuy."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Sapanka t’aqapi chanin yuyaykunata tarispa qillqanaykipi qillqaykuy.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Mana riqsisqa simikunata akllarispa wakllapi qillqaykuy, hinaspa  yachachiqniykiwan yanapachikuspa sut’inchaykuy."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Astika runakunap yachaynin  Chaqay Amirika hanaq  tantasqa suyupi Astika  runakuna kawsasqaku,  paykunap qhawariyninkupiqa  achkha Tayta Intiyuq  kankuman karqan: allpapaq  huk Tayta Inti, wayrapaq  wak Inti, ninapaq wak Inti,  uywapaq wak Inti."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Qhawarisqaqa llapan  minuykusqa kanku,  manas mayqan kuraq, mayqan Apun kasqan yachakunchu."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Chaymantas llapan tayta Intikuna huñunakuspa huk musuq    tayta Inti  rikhurichinankupaq qhawarillankutaq, chay Intiqa  llapan ima kuyuqkunap Apun kanman karqan."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Chaytaqa  kawsay pachanku p’uchukananpaqsi rikhurichinkuman karqan.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Qhawariyninkuqa imaynas kay pachaman rikhurimurqan,  kaqllataq wayrahina p’uchukapunanpaq karqan."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Mana chay  hunt’akunanpaq Tlacaelel Apu, allin yachayniyuq runakunata  rimapayaq kasqa; ichapas chay runakuna, kay p’uchukay  kawsayninkuta mana hayk’aqpas taripachinmanchu."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Chaytaqa  Inti taytaman sinchi sumaq unuta haywarispam ruranku.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Chay  unuqa runakunap yawarninsi kanman karqan; chaypaqmi, Intip  mana wañunanpaqpas mana kawsayninku p’uchukananpaqpas,  runakunata wañuchirqanku."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Tayta Intip mana hayk’aq sumaq  unu pisiyananpaqmi Tlacaelel Apu qhawarirqan, hinallataq  llaqtapura maqanakuyman yaykunankupaq, chaypi runakunata  hap’ispa sipinankupaq, yawarninta hurquspa Tayta Intiman  haywarinankupaq; chaymanhinataqsi mana hayk’aqpas tayta  Inti wañunmanchu karqan, kaqllataq paykunap kawsayninpas  mana p’uchukananpaq."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,Qillqaq: Guillermo Valeriano Anahui Ñawinchayta tukurquspaqa kay tapukuykunata allinta chaninchaykuy.
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Kunataq kay tapukuykunata qillqana mayt’uykiman hich’arquy, hinaspataq  kutichiy."
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Chay Astika runakunari, ¿maypim  tiyasqanku?"
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Chay runakunap Apu iñinankuri, ¿pim kanman karqan?"
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Chay Tlacaelel Apu, ¿pitaq kanman karqan?"
2 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 2° Secundaria - Quechua Collao,"Qhipa Inti Aputa, ¿imapaqmi paqarichirqanku?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,  Riqsichikuynin Ancha munasqa warmi qhari yachaq wawakuna: Kay mayt’uqa qampaqmi.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kaywan yanapakuspam  yachayniykita sumaqta kusi kusilla aypanki.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Ancha  munakuywanmi yachachiqkuna huñunakuykuspayku  ruraykamuyku, chaymanhina yachasqaykita allinta  atipanaykipaq, chayhinallataq tayta mamaykip  awiluykikunap yanapayninwan aswan sumaq  yachanaykipaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kachkantaqmi ruraykuna yachaq  masiykikunawan yanapanakuspa llamk’anaykipaq.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kay llamk’anapaq maytuqa llaqtaykipi  yachaykunamantam, chayhinallataq ñawpa  willakuykunamanta yachanaykipaqmi yanapasunki."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Qichwa simiykipi sumaqta yachachisunki,  chaymantapas aylluykikuna chaninchayta, Pacha  Mamanchikta khuyakuywan sumaqta amachayta."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Hinallataqmi llaqtaykipi, yachay wasiykipi, aylluykipi  runamasiykikunawan allin kawsayta yachachisunki."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kay llamk’ana mayt’uwanqa masiykikunawanmi  huñunakuspa ñawinchankichik, pukllankichik, takinkichik,  llimpinkichik, ch’irunkichik ima, chayhinallataq  yuyaymanankichik, imatapas tinkunachinkitaq,  chaykunata ruraspam llapallan hawa tupukunapi  atinakunata qispirichinkichik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kay llamk’ana mayt’utaqa sunquchasunkipunim,  chayraykum allinta munakuywan llamk’anayki,  waqaychanayki."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,¡Qampaq ancha allin yachay kachun!
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Wakin yurakunatataqmi runakuna  uywaspa wiñachinchik.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Sapanka qurakunapas, yurakunapas  manam yanqa qasichu wiñan imaymanapaqmi allin."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kawsayninchikmanta rimasun   Ayllunchikkunapi, pawqar waray, ayriway killakunapiri ¿imakunatataq  ruranchik?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Chakranchikmanta imaymana  qhulla mikhuykunata pisi pisillata  wasinchikman wayk’ukunanchikpaq  apanchik.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chayhinatas q’uñichinchik,  manaraq qasa hamuchkaptin,  puquyninta hunt’ananpaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kaqllataqmi kay killakunapiqa  imaymana qurakunata pallanchik.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Tayta mamanchikqa niwanchikmi:  llapallan qurakunam hampi nispa.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kunanqa rimasunchik: a.	 	 Aylluykipiri, Pawkar Waray, Ayriway 	 	 killakunapi ¿imakunatam rurankichik?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Tayta mamaykiwan, awichaykiwan 	 	 	 aylluykipi qurakunamanta rimaychik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Uyarisqaykitataq yachachiqniykiman 	 	 yachaqmasiykikunaman ima willay.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Yaqapas celularniyki  kanman 		 	 	 chayqa, chayninta apachillawaqtaq uyarinankupaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Ñawinchasunchik Rimasqankuta ñawinchay:  Diego, allillanchu."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chay  qurakunaqa may allinmi  ñuqanchikpaqpas,  runakunapaqpas."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Manam, imaymana  qurakunam chupayman  rataykamuwan."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Chay qhipakaq rap’ipi sut’in willakuq qillqata ñawinchay.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Ñawinchanayki ñawpaqtaqa kaytaraq llamk’aykurquy.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Yachasqaykimanhinalla, chay hunt’asqa yuyaykunata qillqana  mayt’uykipi qillqay, ñawinchaspataq kay chakatawan (X) siq’iy."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chay yuyay sut’inta willakun chayqa, “Arí” nisqata siq’iy;  manahinataq, “Manam” niqta siq’iy: Hunt’asqa yuyakuna Ñawinchana  ñawpaqta Arí Manam Arí Manam Arí Manam ."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Sallqa qurakunataqa hampinallapaqmi  pallakun.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Qurakunap saphin, raphin, t’ikan, tullun,  ñawin, rurunmi allin hampinapaqqa."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Perú suyunchikqa qurakunap yachaynin  riqsiypi wak suyukunata llallinmi.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kay qillqasqata ñawinchay: PERÚ SUYUNCHIKPI QURAKUNA Ayllunchikkunapiqa imaymana rikch’ayniyuq, sayayniyuq,  q’apayniyuq sallqa qurakunam tarikun."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chaymi suyunchikpi  runamasinchikkuna qurakunataqa mikhunapaq,  hampinapaq, Apunchikkunaman haywarinapaq pallanku."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Mikhunapaq: Hampinapaq: Mikhunapaqqa  kallantaqmi sallqa  qurakuna: raphintapas,  saphintapas, ruruntapas,  mikhukun allin kallpata  hap’inaqaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kanmi: kuka,  chiqchi, uqa uqa, hat’aqu,  uqururu… Haywarinapaq: Hampinapaqqa  qurakunataqa allintam  riqsina: chinachu,  urquchu, q’uñichu,  chirichu chayta."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Saphintachu, tulluntachu,  raphintachu, t’ikantachu,  ñawintachu pallana."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Hampina unquymanhina  upyanapaqchu,  mayllikunapaqchu ichari  kutaspa laq’akunapaqchu  chaytapas."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kanmi: ch’iri  ch’iri, yawar ch’unqa,  payqu, muña, sasawi,  muñak’a, wamanlipa… Apukunaman  Pachamamaman  haywarinapaqqa  qurakunap t’ikanta,  rurunta misaman  churakun, may kutinpiqa  hach’ikun ima."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kanmi:  kuka muhu, phallcha,  nuqch’u, wayruru… “Perú suyunchikqa wak  suyukunata qurakunap  yachaynin riqsiyninpi  llallinmi”."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kunanqa, sut’in willakuq qillqa ñawinchasqaykimanhina, chay  hunt’asqa yuyaykunata ñawinchaspa kay chakatawan (X) siq’iy."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Ichaqa qillqana mayt’uykipi.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Mana pantaspa siq’inaykipaqqa  wakmanta sut’in willakuq  qillqata ñawinchallawaqmi: Hunt’asqa yuyakuna Ñawinchana  ñawpaqta Arí Manam Arí Manam Arí Manam .
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Qurakunap saphin, raphin, t’ikan, tullun,  ñawin, rurunmi allim hampinapaqqa."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chay qhipamantaq qillqanayki mayt’upi kay tapukuykuta  qillqaspa kutichiy: Kay tapukuykuna kutichinaykipaqqa chay  hunt’asqa yuyaykuna: “Arí”, “Manam”  nisqa siq’isqaykiwan yanapachikuy."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,¿Imapaqmi runamasinchikkunaqa sallqa qurakunataqa 	 	 	 	 pallanku?
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"h.	 Sut’in willakuq qillqapi nin: “Tiqsimuyuntinpaqqa, Perú suyunchikqa  qurakunap yachaynin riqsiypi llallinmi.” ¿Ima ninantataq nin?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Rimasqankuta ñawinchallaytaq:  Diego, may allinmá  qurakunaqa kasqa."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Ichhukunaqa manam yanqallachu wiñan,  unutam waqaychan."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Sapa paraqtinmi  raphinkunapi waranqa waranqa sut’uykunata  huñun, chaytam sulla sutiwan riqsinchik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Chay sut’uykunaqa pisi pisimantan allp’a  ukhuman yaykupun; huñunakuspataq  pukyukunapi mayukunapi paqarinpun.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Yuyanchay, hinataq yachaqmasiykikunawan rimaychik:  a."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"¿Qurakuna pisiyanman, chinkapunman chayri, allinchu 	 	 	 	 kanman?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Qillqana mayt’uykipi qillqay  Kunanqa aylluykipi yachaqkunata tapukuspa qillqanayki mayt’upi  (cuaderno) qillqay: imapaqwanmi qurakuna allin kallantaq  chayta.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Sutin Siq’in Willakuynin    Kay qillqasqata ñawinchay:  Wak ayllukunap kawsayninmanta ACHIYUTI Achiyutiqa Yunka ukhupi kichka qarachapi puka ruruchayuq  wiñaq yuram.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Yunkapi tiyaq runakunaqa rurunwanqa  mikhunankuta pukayachinku; uyankuta, sañunkuta, p’achankuta  llimp’inku."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kaqllataqmi imaymanapaq achiyuti yuraqa allin kasqa.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kichkasapa qaracham:  Khichkasapa qarachanwanqa  ruphasqa chiqas kurpumansi  churakunku mana suphullu  hatarinampaq nitaq lliqthi  rikhurinanpaq.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Raphinkuna: Uma nanayta  chinkachinapaqqa achiyutip  raphinkunata qhaqturquspa  umankuman churakunku.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Ñawinku k’araptintaq  achiyutip raphinta  qhaqturquspa unuchanta  ñawinkuman sut’uchikunku.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Rurun: Yunkapi  hampiqkunaqa, achiyutip puka  llimp’inta kawchup wiqinwa  tuparqachispa ñuñuq wawap  mukukunman churanku mana  imapas mancharichinanpaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Saphin: Achiyutip  saphinwanqa ch’uhu  unquytam hampikunku.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Hinallataq, mikhusqanku,  upyasqanku kurpunkuta  kallpanchananpaq  yanapallantaq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Mayraqchá achiyutip hampiyninmanta rimanapaqqa.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kay ruraykunata qillqana mayt’uykipi llamk’ay.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"a.	 Achiyuti qillqa ñawinchasqaykimanhina, kayhinta uyarispa, 	 	 	 ¿imaniwaqtaq?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Achiyutip khichka qarachanwan uhu  unquyniyta hampirqukusaq.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Qillqana mayt’uykipi qillqay  Qurakunamanta qillqakunata ñawinchankiña.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Kunanqa yachaq  masiykikunawan rimanakuspa aylluykipi wiñaq qurakunamanta  chiqaq willakuq qillqakunata paqarichiychik.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"•	 Ñawpaqtaqa, qillqanaykipaq yuyaychakuy: ¿Imamantam  qillqasaq?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Chayhinan chakramanta  huqarikampun wasipi waqaychanapaq.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Mikhuyninchiktaqa mamanchiktahinam munayta  pusampunchik watantin uywanawanchikpaq.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kawsayninchikmanta rimasun   Siq’ikunata qhaway, ñawinchay ima."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Ayllunchikkunapi, Aymuray killapi, ¿imakunatam ruranchik?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Aymuray killa qallariytaqa,  hinantin ayllunchikkunapim  chakra qhawaq, llaqta qhawaq  chakanakunata rayminchanchik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Paykunaqa mikhuykuna  puquchiyta hunt’ankuña hinaqa  samapunqaku.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kaqllataqmi,  chakana ch’askap yaykuynin,  hatun qasap qallariyninta  willawanchik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Chayhinaqa, Aymuray killapiqa mikhuykuna huqariyman  yaykunchik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Llapalla tayta mamantin, irqikunantin, mink’antin,  uywakuna qatiyusqa; quqawa, aqha k’ipiyusqa ima chakra  pataman purinchik."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kunanqa rimasunchik:  a.	 Aylluykipiri, ¿ima mikhuykunatam aymuray killapi  huqarinkichik?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,¿Mayqin kaq mikhuy huqariymantaq aswanta puriyta munanki?
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"h.	 Wasiykipi tayta mamaykiwan, awichaykiwanpas rimawaq  ¿mikhuy uqariypi ima yachaykunan mana rurakuchkanñachu?"
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Imaynatam chay yachaykunata kallpachasunman.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Antonio kumpariy, qasay  kinrayñam qallarichkan."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Ñuqapas  mikhuykunata taqiyman  waqaychayta qallarisaqña.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Qam kaspaqa allinkaq  mikhuykunata taqiyman  astayman.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Ñuqaqa ususqa  mikhuykunatan astani.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Manas mikhuytaqa  usuchinachu nitaq  k‛irinchanachu.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,¿Huk’uchap nisqam chaninchu kanman?
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Qhipantin raphipi, huk willakuy tarikun: “K’IRINCHASQA  PAPAMANTA” sutiyuq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Manaraq ñawinchachkaspa kay  tapukuykunata kutichiychik.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,QILLQASQA MAYT‛UTA ÑAWINCHANAPAQ RIMANAKUY ¿Imatam  ñawinchasun?
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Huk raphichapi qillqaychik Qillqana mayt’uykipi qillqay Huk raphichapi  qillqaychik    Kay qillqasqata ñawinchay: K’IRINCHASQA PAPAKUNAMANTA Unay pachapi, kasqas karan huk runa chanin  chakrakunayuq."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Hukkaq chakrampiqa imaymana  rikch‛ayniyuq papakunatas tarpusqa.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Chay  papakunaqa t’ikay kinraysi wayna sipasman tukuspa  urqu lumakunapi qhachwasqaku.
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Qhachwaqta rikuspas runaqa phiñakuq, chaysi  waynankunata kamachisqa: —Qamkunapas qhaswaqman tukuspa, chay qhaswakuqkunata  maqamuychik —nisqa."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,"Kasukuspa waynakunaqa chay lumaman purinku,  chaypis qhaswaqkunata q‛ara warak‛awan  suq’aykunku, kumpanankukamaraqsi saqmaykunku."
Ayllupi yachasunchik 3 ñiqi Qullaw qichwapi. Texto de Comunicación del 3° Primaria - Quechua Collao,Hinaqa wikch‛u wikch’utas qhachwaqkunataqa  saqimusqaku.
