document,sentence
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yachasqanchikta mat'ipasun Manaraq qillqachkaspa, sapanka siq'ita qhawaspa kasqanta willakuy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imataq kanman wasi ruraypi manaña ayni mink'a kaptin, chaymanta  huk willakuyta qillqay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yachaqmasiykiman, taytamamaykiman qillqasqaykita qhawachiy,    ima nisqantapas allichapanaykipaq uyariytaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikmanta hamut'asun  Rimaspa kutichiy: ¿Kay llamk'ana raphipi qampaq mayqam ruraytaq    munaycha karqan?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Shawikunapa wasi rurayninta riqsisun  Raphi Yachananchikpaq allichakusun  Qillqasqata manaraq ñawinchachkaspa tapukuyman kutichiy:  ¿Qillqasqa imamantataq rimachkanman?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Shawikunapa wasi ruraynin Shawikunaqa allin wasi ruranankupaq  lliwllan yanapanakunku, paykunaqa  kurak awichawan rimanakunku,  payqa qharikunata,  k'aspi, wachkha,  shapaha machkaq rinankupaq  kamachin, maypichá wasi rurakunqa  chaytapas sumaqta pichanankupaq,  warmikunataq wasi ruray  yanapakuqkunapaq wayk'unku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Wasi rurayta tukurquspataq wiñaypaq  sayananpaq, chaypi tiyaqkuna  sumaqta kawsananpaq awicha  hampin."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachaqmasiykikunawan rimaspa tapukuykunaman kutichiy: •	 ¿Qillqasqapi pikunaq wasi rurayninmantataq rimasqa?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Awichaq musuq wasi hampisqanta siq'iy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikmanta hamut'asun •	 ¿Shawikunapa chayhina wasi ruraynin allinchu?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 Shawikunapa wasi rurayninta aylluykipa wasi rurayninman  rikch'akuqkunata tariy?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,rumi wik'uña papa ch'uñu llama quwi hawas mamay atuq sara michi t'anta p'uku tarwi muyu sara liston llama papa hawas k'anka t'uru mayu wasi waman sasa para uywa chuwi kuru q'ichwa añu Uqa killa calamina inti sillu punku llaqllana maki simi karu llulla runa sisi uru p'uku muña ñaw kiru killa k'aspi sara papa killa runa aruwi waka llama inti wasi tullu muyu chaqlla añu uqa yana rinri ichhu yaku Tarisqayki simikunata siq'iy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Ayllunchikkunapa yachayninkunata  chaninchasunchik  T'aqa     ¿Imaraykutaq ayllukunapi makiwan  Yachananchikpaq Yachananchikpaq rurasqakuna chinkapuchkan?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Sapanka ayllukunapi awaykuna,  mankakuna llut'ay, imaymana  makiwan rurasqakunaqa  ñawpa awichanchikkunaq,  taytamamanchikpa ruraspa  saqiwasqanchikraqmi."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Ichaqa, kunan  p'unchawkunaqa runakunaqa  manañam makiwan rurasqakunata  churakunkuchu, aswanpas  qhatunallapaq ruranku, chaywanmi  mana chaninninta riqsinkuchu,  hinaspapas kawsayninchikkuna  chinkapuchkan."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,¿Imatataq rurasunman  llaqtanchikkunapi imarayku  makiwan rurasqakunata  chinkapusqanmanta  tapurikunapaq?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Llaqtanchikkunapi away, makiwan rurasqakuna pisi  apaykachasqanchikmanta willakuy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imarayku away, makiwan rurasqakuna pisi   Raphi apaykachasqanchikmanta riqsisunchik Yachananchikpaq allichakusun  Aylluykipi away, makiwan rurasqakunamanta willachikuy hinaspa siq'ispa  llimp'iy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Awicha Teresa hawayninkunata awaykuna, makiwan rurasqakuna irqi kachkaqtin  taytamamanpa yachachisqanmanta willananpaq huñun."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yuyarinsi ñawpaq taytamamakuna irqikunamanqa away, p'acha ruray, manka  llut'aytaqa sumaqta qhawaspa, yanapachikuspalla yachachisqankumanta."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Hinallataq makiykuwan ruraspallan p'achakuqpas kayku.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Ichaqa, kunan p'unchaw  runakunaqa manañam makiwan rurasqa p'achakunawan churakunkuchu,  aswanpas qhatunallapaqña ruranku, chaywanmi mana chaninninta riqsinkuchu,  hinaspapas kawsayninchikkuna chinkapuchkan."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yachaqmasiykikunawan, taytamaykiwan  rimay, imaninantan nin manañam  makiwan rurasqakunawan  p'achakunawan churakunkuchu,  imaraykutaqmi qhatunallankupaqña  ruranku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Imaynataq kanman awayninchikkunawan manaña churakuptinchik?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"•	 Qillqasqapi imarayku away p'achakunawan, makiwan rurasqakunawan  manaña churakusqanchikmanta siq'ispa hunt'apay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imarayku away p'achakunata, makiwan  rurasqakunata manaña churakunchikchu."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imarayku  Imarayku    Taytamamaykiwan yachaqmasiykikunawan imaraykupiwanmi manaña  away p'achakunawan churakusqanchikmanta rimay, tapukuy ima."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachaqmasiykikunaman taytamaykiman ima qhawachiy rurasqaykita.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Arí Mana ¿Allinchu ayllunchikpi awasqa, makiwan rurasqakunawan  manaña churakusqanchik?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"PACHA PAQARIQ WILLARIKUQ Awayninchikkunata, manka llut'ayta kawsarichisun  wayra killa  watapi Huk ayllu runakuna huñunarikunku, kay p'unchawkuna hawa  llaqta runakuna mana chayamuptin awasqakuna, qirukuna,  mankakuna rurasqanku mana qhatusqankumanta, chaypis  kurak awichakuna rimarinku manan qhatunallapaqchu  imatapas rurasunman, aswanpas kunanqa          p'acha,            manka, imaymanakunatapas, chhalanapaq, churakunapaq  ima rurasun nispa."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Hinas awichakunapa siminta uyarispa, ari hinan kanqa nispa  chaninchanku  Kay hina chaninchayqa lliw ayllupaqpas allinmi ñawpaqman allin kawsay purinapaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"•	 ¿Imaraykutaq p'achankuwan churakuyta, makiwan rurasqankunata  chhalanankupaq chanincharqanku?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Manka, p'acha stikerta  raphimanta k'askachiy, chaymantataq  sapankaman sutinta churay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Qillqasqapi sutikuna riqsisqaykita muyuwan wichq'ay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"manka p'uyñu MANKA p'uku manka p'acha P'ACHA chalina p'acha lliklla   Manuel qillqasqapi sut'inchasqa simikunata  phatmiyta munan, kuyuq qillqaykikunawan  yanapay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Simikunata ñawinchay, sapanka simi phatmata muyuwan wichq'ay,  chaymantataq sapanka simi phatmata t'aqay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,manka  p'acha manka p'acha  Sutikunata ñawinchaspa qillqakunata t'aqay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,p'acha manka  Sapanka simi phatmankunata siq'iwan tupachispa huk rikch'akuqllawan  llimp'iy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,p'a man ka cha   ¡Yachasqanchik  simikunawan  qillqasunchik!
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Kunanqa rimaykunata hunt'apay, simikuna tarisqaykiwan manka – p'acha."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,c. Musuq       _______________ rantikuq mamay purin.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,d. Awichayqa llakisqa          ____________________ manaña  ___________ chalinawan churakuqtinku.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Raphi Tapupayanata ñawinchaspa qillqasun Yachananchikpaq allichakusun ¡Awicha Teresamanta  tapupayanata  ñawinchasun!
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Periodistakuna awicha Teresata tapupayan Periodista:	 ¿Iman sutiyki?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Teresa:	 	 Ñuqapa sutiyqa  Teresa, San Juan ayllumanta."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Periodista: 	 ¿Imatataq awaykunamanta, makiwan rurasqakunamanta yachanki?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Teresa:	 	 Ñuqaqa awaqmi kani, llikllata, chalinata wawaykunapaq  hukkunapaqpas awani, ichaqa wakinkunaqa llaqtakunapi qhatunallankupaqña  awanku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Periodista: 	 ¿Imaraykutaq pisillaña away p'achakunawan churakunku?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Teresa:	 	 kunanqa kurakkunallañan awasqa           p'achawan churakuyku, qhipa  wiñaykunaqa huk llaqtakunamanta rantisqa p'achallawanña kawsayninkuta qunqaspa  p'achakunku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Teresa:	 	 Ichaqa ayllu huñunakuypichá kay sasachakuymanta rimarisaqku.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Periodista:	 Allinchá kanman kay sasachakuyta allinta chaninchariwaqchik.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Añay  awicha Teresa kay tapupayasqayman kutichisqaykimanta.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Tapupayanata ñawinchaspataq tapukuykunaman kutichiy: •	 ¿Pitataq periodista tapupayarqan?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Kunanqa tarjetas lexicaswan  tapupayanapi simikuna  sut'inchasqata qillqay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yupaypi stikersta maskaspa maypin kanman chayman k'askachiy,  chaymantataq simi phatmakunata tupanachispa simikunaman aypachiy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Paqucha ka p'a cha man manka  Simikunata ñawinchaspa riqsisqayki simikunata muyuwan wichq'ay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Misi p'acha manka  p'uku p'itay p'uyñu rumi qhari muña mama    (Manka) (p'acha) simikunawan  simi phatmakunata wakichispa pukllasun.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,________ka ______ si _____llki _______tay _______cha _______ku ru _____ ______ki    Simi phatmakuna riqsisqaykiwan musuq simikunata siq'iy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Manka         _________________ p'acha           _______________ rurayqa  ñawpa awichanchikkunaq  sumaq kawsay saqiwasqanchikraqmi,  chaymi mana hayk'aqpas qunqananchikchu."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"•	 ¿Taytamamaykiwan rimay, imakunamantataq musuq willakuyta qillqawaq?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Rimasunchik  Raphi Yachananchikpaq allichakusun  Siq'ita qhawaspa tapukuykunaman kutichiy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikta mat'ipasun  Taytamamaykiwan yachaqmasiykikunawan huk yachaykunamanta rimay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Awaqpa niwasqanchikta ñawinchay: Rumichaman k'antisqa q'aytuta  kururqunki chayqa allwiqtiyki  mana q'aytu tukukunanpaqmi,  rumi hinalla qaqa mana  kuyurispa tiyananpaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Umachakuy awichayki, taytamamayki utaq away yachaqta,  imarayku away p'achakunawan manaña p'achakusqankumanta  tapupayana ruranaykipaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Manaraq tapupayanata qallarichkaspa kaykunata yuyaychakuy: Pitachá tapukunki napayukuyraq.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Añaychaykuykuya  pitachá  tapukuq kanki payta.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Tapukuykunata qillqay tapupayana ruranaykipaq.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Tapukuykuna rurasqaykiwan tapupayanata ruray.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Ñuqataq away  Ñuqaqa mamayta  yachaqta.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Taytamamaykiwan, yachaqmasiykikunawan huñunakuy tapupayana  rurasqayki riqsichinaykipaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Hukkunapa tapupayana rurasqankuta uyariy, chaymantataq   qampa  tapupayasqaykipi imakuna rurasqaykita llimp'iy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Tapukuykuna  rurasqay pisillapi allin  chaninchasqachu  karqan.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Allintachu uyarirqani  tapukuykuna  rurasqayman  kutichimusqanta  qillqanaypaq.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Rurasqayta riqsichini  Raphi Yachananchikpaq allichakusun ¿Imarayku manaña  ¡Imarayku mana away  away p'achakunawan  p'achakunawan  churakusqanchikmanta  churakusqanchikmanta  qillqayta, willakuyta  willakusun!"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikta mat'ipasun  Manaraq willakuchkaspa siq'ikunata qhaway allinta umachakuspa  willakunaykipaq.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Kay  ¿Qallariyninpi imataq  ¿Chaymantari imatataq  ¿Tukukuyninpiri imatataq  tapukuykunawan  rikuchkanki?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Imarayku pisita awasqa p'achakunawan churakusqanchikmanta  willakunaykipaq umachakusqaykita qillqaspa siq'iy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Chaninta, ch'ilata  Yachaqmasiykikunaq  umachakusqaykiman  willakusqanta  hina willakuy."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Yachachiqniykipa, yachaqmasiykikunapa nisqanta uyariy willakuspa  astawan kallpachakunaykipaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikmanta hamut'asun  Rimaspa kutichiy:  •	 ¿Imaraykutaq manaña away p'achakunawan churakusqanchikmanta  willakurqanki?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"•	 ¿Mayqamkunataq kasqa imarayku manaña awasqa, makiwan rurasqa  p'achakunawan churakusqanchik?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Asheninka llaqtakunapa yachayninkuna Asheninka llaqtapiqa sumpuchu, abaniku, pichana,  huk imaymanakunatawan rurayta yachanku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Qharikunan monteta tutaraq rispa  wachkhatahinaraq achkhata tamshita apamunku.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Tamshi urqumunankupaqqa ñawpaqta lisinsataraq  mañakunku, imaymanakuna rurananku, awasqanku  ima sumaqta wakinanpaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Wawakunaqa qhawaspa, yanapakuspa imaymana  rurayta kusisqa yachanku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachaqmasiykikunawan tapukuykunamanhina rimay:  •	 ¿Ima llaqtapa yachayninmantataq qillqasqapi rimasqa?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Imaynatataq chay llaqtapi wawakuna yachasqa?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Asheninkakunapa imaymana rurayninkuna imakunapitaq  aylluykipa imaymana rurayninkunaman rikch'akun?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,¿Imaraykutaq ayllukunapi makiwan  Yachananchikpaq Yachananchikpaq rurasqakuna chinkapuchkan?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Lliw llaqtakunapi, ayllukunapi, kanmi huk  ima rurayllankupas riqsichikunankupaq,  away, allpa manka, p'uku, isankakuna,  llaqllasqakuna, imaymana makiwan  ruraykuna."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Ñawpaqqa manan imatapas  rantiqkuchu, aswanp'as chhalaqku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Ichaqa, imatapas qhatunallapaq ruranku  paykunapas rantiywan p'achakunku,  kaykunataqmi aylluman sasachakuy  kawsayta apamun, hinallataq  wawakunapas ayllupa kawsayninmanta  pisita yachapunku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"¿Iman kanman ayllunchikkunapi  away, makiwan ruraykuna  chinkapuqtin, chay yachanapaq  imatam rurasuman?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Iman kanman away, makiwan rurasqakuna chinkapusqanmanta huk  rimaychata qillqay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imankanman awaykuna, makiwan   Raphi rurasqakunata pisita apaykachaqtinchik Yachananchikpaq allichakusun  Taytamamaykiwan yachaqmasiykikunawan rimay."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"¿Imataq kanman away,  makiwan rurasqakunata  pisita apaykachaqtinchik?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,¿Imataq kanman awayninchikunata manapuni  kapuqtin?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Huk p'uchawsi awicha Teresa awanan pampaman  hawayninkunata pusaspa lliklla, chalina, chumpi              phullu,       kustal, awasqankuna  qhawachinanpaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Chaymantataq chumpi awayta sapankaman  yachachin: wawaykuna yachachisqayta amapuni  qunqankichikchu, wakin wawakunaqa manañan ima  ruraytapas yachankuñachu, qhatunallankupaqña,  qullqiraykullaña imatapas ruranku, kaykunataqmi aylluman sasachakuy kawsayta  apamun, hinallataq wawakunapas ayllupa kawsayninmanta pisita yachapunku."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Imapaqtaq awicha Teresa hawayninkunata awanan pampaman  pusasqa?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Imaraykutaq kayhinata awicha nirqan: “Wawaykuna yachachisqaytaqa  amapuni qunqankichikchu”?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,•	 ¿Imataq kanman awichakuna awaykunata manaña yachachiqtin?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Siq'ikunata qhawaspa imamanta kasqanta qillqay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Imakunapiwantaq kanman awayninchikkunata pisita apaykachaqtinchik,  imatataq rurasunman mana chinkananpaq."
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Imataq kanman away  p'achanchiskunawan pisita  churakuptinchik.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Imatataq rurasunman  awayninchikkuna mana  chinkananpaq.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikmanta hamut'asun  Tapukuykunata ñawinchaspa allin kutichisqata (Xwan) ch'ikuspa kutichiy.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Arí Mana •	 ¿Allinchu, iman kanman awasqa, makiwan rurasqa  p'achakunawan manapuniña churakusqanchikmanta  riqsisqanchik?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"•	 ¿Allinchu qampaq awayninchikkuna, makiwan  rurasqakuna manapuni chinkananpaq ruraykuna  qillqasqayki?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"¿Ima  awaykunata, makiwan rurasqakunata aylluykipi yachanku?"
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Yachasqanchikta mat'ipasun  Willakuq raphita ñawinchay.
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,Kayhina willakuq raphita   maypipas ¿rikurankichu?
1 Rimana. Qichwa - Qullawpi llamk'ana mayt'u. Cuaderno de trabajo - Comunicación 1° - Quechua Collao,"Qillqasqata ñawincharquspataq yachaqmasiykiwan, taytamamaykiwan  rimay."
