document,sentence
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	Yachaysapa runapa yanapakuyninwanmi uywana.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qillqasqata ñawinchayta tukurquspaykiqa huñupi rimanakuspa  tapukuykunata qillqana maytuykipi kutichiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imaraykutaq kuchi uywaqkuna pinqaypi qawachikunku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Achka kuchita uywaspaqa, ¿imaynatataq uywana?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Kay rikchaq qillqasqata maykunapitaq qawarqanki?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Kay rikchaq qillqasqata sapakutillachu ñawinchanki?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Ñawinchasqayki qillqasqata imaynatataq  Llikachasqa chiru kaqmanta sutichawaq?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Kay rikchaq qillqasqata maymantataq  ñawinchayta qallaykuwaq?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Qillqaq runa allin yachaywanchu kuchi  uywaymanta qillqarqan?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Mana riqsisqayki simikuna tarisqaykita  Wichina qillqasqapa  ukunpim tarikun.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay  rikchaq qillqasqapiqa  chiruchakunapa  ukunpi qillqasqam  hatun yachaymanta  uchuy yachayman  chayanchik.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Hanaymanta  urayman, chawpimanta  kinraymanmi allichakun."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",qatiq chirusqapihina sapa simi ima nisqanta  riqsichiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Mana riqsisqa simikuna Simikuna ima nisqan       .
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Mana yachaspaqa  llikapurapipas maskay mana chayqa  amawtaykitapas tapukuy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Aylluykikuna imaynatataq kunan punchawkuna kuchita uywachkanku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Kuchita qullqillapaq uywaqkunaman, ¿imaynatataq ñawpa yachaykunata  riqsichiwaq?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Kay rikchaq qillqasqata imaynatataq ñawincharqanki?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qipa ñawinchana Manaraq ñawinchachkaspa hamuq tapukuykunataraq qillqana maytuykipi  kutichiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","“Awrika suyupi kuchi uyway” sutimanhina, ¿imamantataq qillqasqa  rimachkanman?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imatataq kuchi uywaymanta yachayta munawaq?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Maypi Awrika suyu tarikusqanta riqsinkichu?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Chirusqankunata qaway, ¿Awrika kuchi ñuqanchikpahinachu  kanman?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Tapukuykunata kutirqachispaqa hamuq qillqasqata kaykunata rurastin  ñawinchay.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Mana riqsisqayki simikunata tarispaqa siqiykuypas llusiykuypas  hinaspa rimay nisqanmanhina niyninta tariy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Qillqasqa mana chuya kaptinqa waqtanpi hamutasqaykita  qillqaykuy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Awrika suyupi kuchi uyway Qillqaq: Juan Luis Espinoza Chinchón Awrika suyupiqa manam Piru suyunchikpihinachu kuchi sumaq  uywayta yachanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Chayna kachkaptinpas waqu kiru sutiyuq kuchim  yaqa runawan kuska kawsan, chaymi mikunankupaq qawapanku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Huk llaqtamanta hamuq runakuna allpankuman hamuspa kuchi  hapinankutam michakunku hinaspapas huk uywakunamantapas  harkankutaqmi.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay rikchaq  kuchikunaqa hatun  pampakunapim  kacharisqa kawsanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Awrika allpakunapiqa  kantaqmi huk rikchaq  kuchikunapas,  hukninmi “hawali”  sutiyuq, kay  uywaqa qiwa qiwa  pampakunapim sallqa  uywahina kawsan."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Sacha sachakunapa chawpinpi pakakuspankum sacha rapikunata,  sapikunata mikuspanku purinku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Pukyu patankunapi wiñaq sachakunatas  puramintita munakullanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Waqu kiru sutiyuq kuchiqa pampakunata untispam, chakinwan aspispam  mikunku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Imaymana mikuykunata tarispankum qunquriykuspanku  mikunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Puñunankupaqsi uchkukunata maskanku mana chayqa huk  kuchikunapa uchku saqisqankunata puñunanpaq maskanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Waqu kiru kuchiqa puramintitam wakman kayman kallpakachan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Kay    uywakunaqa sumaq sumaq  waqaychakustinmi kawsanku,  imatapas musyarquspankuqa  puramintita mancharikuspam  lluptikunku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay uywapa  sinqanqa karu karutam  musyakun chaymi wayralla  mikuyninkuta tarin.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Wayra  hamuptinsi sayaykuspa  asnachakun chaymanhinallas  tarirquspaqa aspiyta  qallaykunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Awrika runakuna  kay kuchichakunata hapinankupaqqa imaymana tuqllakunata ruraspankum  hapinku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay qillqasqata ñawinchaykuspayki tapukuykunata qillqana maytuykipi  kutichiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imaynanpitaq Awrika runakuna kuchita ñuqanchikhina uywayta  yachankuchu?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Imaynanpitaq waqu kiru, nisqanwan awrika runakuna kuchinkunata  sutichanku?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imaynanpitaq waqu kiru kuchi mikuyninta wayralla tarinku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Ima mikuykunatataq waqu kiru kuchimanta yanunmanku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Maytukunapi,  ‘Google’ nisqanpipas maskay hinaspa nisqanmanhina qillqay."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Ñuqanchikpa kuchinchikkuna Awrika llaqtapi yachanmankuchu?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qatiq siqitahina qillqana maytuykipi ruray hinaspa mañakusqanta  tupachiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Llaqtanchikpi kuchinchik Awrika suyupi kuchinku   .
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","¿Ñawpaq qillqasqawan, kay qillqasqa imapitaq tupan, rakikunpas?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Pisillata  qillqay Yachasqaymanta yuyaymanay .
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Imaynataq qillqasqakunata ñawinchaspayki tarikurqanki.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Simi qullqa:  Llikachasqa chirusqa.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Rikchanapi qawasqaykikunamanta ima niwaqtaq.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Pillatapas llaqtaykipipas huk llaqtapipas kayna ruraqkunata  riqsinkichu.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay rikchaq llamkaykunapi ima sasachakuykunataq  rikurimunman.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Yacharqankichu: Wayu musqusqaykiqa kaykunatam willasuchkanki:  .
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Makiykipi hapispa, umaykipi, rinriykipi, sinqaykipi laqarayaptinqa  qullqi hapinaykipaqmi."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qillu puqusqa wayukunata musqukuspaykiqa wawakunkim  churiyakunkim.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Mana qam wawakuspas churiyakuspapas pi riqsisqayki wiksayuq  kasqanmantam uyarinki.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","QULLQIMANTA  QULLQIMANTA  RURAY RURAY Paqarimusqa:  Ñawpa watakunapi qurita qullqita allpamanta hurquspankuqa  manam allpata, yakuta, wayrata qachacharqankuchu."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Mama  Pachawan sumaqta rimanakuspankum kuyayllawan hurquqku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Chaymi Mama Pacha  unquyman yaykun, chaymi yakupas wayrapas pasaypaq  qanrallaña."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Aswanmi quriman  qullqiman rikchakuq qillakunata paqarichisqankunallawanña  achalakunata ruraspanku chiqa chaninchasqa kaq achalakunata  pampaman churarqunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Ñawpaq ñawinchana Yachay haypana: Quriwan Mama Pacha qachachasqankumanta  rimaq qimima qillqasqata allinta hamutaspa ñawinchay.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Qillqasqata manaraq ñawinchachkaspa, sutinta qawaspallaraq,  tapukuykunata qillqana maytuykipi kutichiy."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Qillqasqapa sutinmanhina, ¿imamantaraq qillqasqa rimachkanman?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Ñawinchay pachapiqa kaykunata rurastin qimima qillqasqata ñawinchanayki.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Upallalla hinaspa nisyuta rimastin ñawinchay.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Munaspaykiqa rapipa waqtanpi ñawinchasqaykimanhina umaykipi  rikurimusqanta qillqay.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Mana riqsisqa simikunata llusiy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qurirayku pacha qachachay Qillqaq: Yumar Karina Orosco Palomino Unay ñawpa ayllu runakunapa umanpiqa quriqa manam kunan  qawasqanchikhinachu karqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Manam     runakunapachu, chaymi paykunaqa quriwanqa imatapas rantirqankuchu."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Ispaña runakuna huk umayuq hamuspankum huk millay kawsay purichiyta  qallaykurqanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Nisqaymanhinam inkakuna kawsakusqan pachapiqa quriqa manam  runakunapachu karqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Apukunallam quriyuqqa karqan, kayraykum  paykunaqa Apunkunaman qurimanta rurasqakunallawan qaywakuqku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kayraykutaqmi Apunkupa wasinkunapas qurillawan sumaq achalasqata  uywarqanku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Hinallataqmi llaqta kamachiqkunamanpas, Apukunapa  rantin kasqanrayku, quriwan achalasqa pachakunawan pachachiqku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Ñutuy ñutuyta kutaspankum akutahina wiru tuqurupi allichaqku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Chaymantañam mankapi chulluchispanku suytu rumichakunapihina  tikachiqku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Ispaña runakunañataqmi quritaqa qullqitahina qawasqaku, paykunapa  yachayninpiqa quri uywaqqa imatapas munasqantam tariq kasqa, quri  uywaq runaqa wakin mana uywaqtaqa imatapashina, ratatahinam  qawaqku kasqa."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Chayllachu, Apunchikkunapi mana iñisqankuraykum,  Mama Pachanchikpi mana iñisqankuraykum ukunmanta hurquspanku  unquchiyta qallaykurqanku, hinaspapas lliw llaqtata wakchayachirqunku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Quri hurquq runakunallam qullqichakurqunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Llaqtapa allpanmanta  qurita hurquchkaspankupas manam llaqtapiqa ima qullqillapas qipanchu,  manam imallatapas puchuchinkuchu, lliwtam hawa suyukunam  aparqunku hinaspapas iskay kimsa ayllullam qullqichakurqunku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Piru  suyupa qullanantaqa manam kayna llamkay imapas hukunchu, upa  tukunhinallam."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Aswanmi llaqtata qipachaspan qullqisapa runakunata  yanapakun.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kayna kasqanraykum achka runa pakakuspalla quri hurquyta  yacharqunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Kay runakunaqa lliw Piru suyupim qurita maskastin, Pacha Mamata  unquchistin tuta punchaw llamkachkanku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Quri hurquqkunapa umalliqnintaqa kawsayqa manam imapas hukunchu,  paykunaqa hurquypi rantikuypi, chayllapim sapa punchaw kanku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Quriqa hawa suyu qatukunapi imayna rantisqankumanhinam chaninqa  pisiyanmanpas chaninyanmanpas.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kaynam  watapi Qapaq raymimanta Kantaray killakama quri  hurquyqa kuruna unquypa huchanpi .% wichiykurqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay qipa watakunaqa  pakakuspalla  quri hurquqkuna  chinkachiypim Piru  suyupa qullananqa  atipakurqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Pampa sutiyuq allpam  sallqa uywakunapa  yachasqan allpa  (Tampu Pata sutiyuq)  waqtallanpi tarikun.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Pampa allpaqa pasaypaq  tuqullaña chaymantapas  puraminti llimpiwan,  chimawan tukusqam  tarikun, kayraykum  kay allpapi awqakunata  churaspan quri  hurquqkunata wischun,  wischusqanmanhinaqa huk allpakunam suchuspanku hinalla allpata  tuquspanku, hatun mayukunata qachachachkanku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Hanay pachamanta qawachikusqankumanhinaqa, pakakuspalla quri  hurquqkunapa huchanpim,  pasaypaq llakikuypaq yunka allpa  tarikun."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Pampa allpapi manaña  llumpayta hurquchkaptinkupas  Paryamanu hinaspa Apaylum  allpakunapiqa aswanmi quri  hurquqkunaqa yapakuykun.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Quri hurquypi llamkaspanku  sachakuna puchukasqankutaqa   watamanta  Aymuray    killa tukuykamaqa imayna sacha tukusqankumantam hamuq chirusqapi  qawachiwanchik.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Kaykuna qaswaspanchikmi, ñuqanchikpas ñuqanchikpa kaqtaqa  nanachikunanchik."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Imaynamá as ayllulla Mama Pachanchikta  pasaypaqta unquchispanku, runa masinchikkunapa, uywakunapa,  sachakunapa, urukunapa, pisqukunapa kawsayninta mana allinman  apanmanku."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kayna quriwan  llamkayqa manam allinchu.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Llamkayta  munaspankuqa, allpanchikkunamanta quri hurquyta munaspankuqa allin  rimasqa kachun."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Amaña  suwahinaqa tuta punchaw llamkaspanku lliw qurinchikta qullqinchiktaqa  apakuchunkuñachu.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Ñawpa runakuna imaynatataq qurita qawarqanku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imaynatataq Ispañamanta hamuq runakuna qurita qawarqanku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Ñawinchasqayki qillqasqa, ¿ima rikchaq qillqasqataq?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","tawkupi qawasqaykimanhina, ¿mayqin suyupitaq achka runa  pakakuspalla qurita hurqunku?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",tawkupi qawasqaykimanhina ¿mayqin suyupitaq pisillaraq quri hurquq                                                      runakuna riqsichisqa kachkan?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Ñawinchasqaykimanhina, ¿ima watapitaq quri hurquy aswan llumpayta  wichiykurqan?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","tiqipi qawasqaykimanhina, ¿mayqin allpapitaq sacha taqmay  wiñakuykun?"
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Hamuq qillqasqapa nisqanta chintichiqhina kikiykipa simiykiwan  yachachiwayku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",“Quri hurquq runakunallam qullqichakurqunku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Llaqtapa  allpanmanta qurita hurquchkaspankupas manam llaqtapiqa ima  qullqillapas qipanchu, manam imallatapas puchuchinkuchu, lliwtam  hawa suyukunam aparqunku hinaspapas iskay kimsa ayllullam  qullqichakurqunku.” ."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Tawkuwan tiqi qillqasqapi yanapakunchu icha aswanchu pantachikun?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Imayna sunquyuqtaq qillqaq runa qillqasqata qillqarqan?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Ñawinchasqaykimanta  kuraq rimaykunata tarispa qillqay.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Pakakuspalla quri hurquqkunata ima nispataq sunqunkuta  llampuyachiwaq?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Qipa ñawinchana Manaraq qillqasqata ñawinchachkaspayki tapukuykuna kutichiqhina qillqana  maytuykipi hamutaykuy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",¿Qurimanta achalakunata llaqtanchikkunapihinachu Asyapi ruranmanku?
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Hamuq kunaykunamanhina ñawinchayta qallaykuy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","•	 Qillqasqapi puka qillqanawan, munay rimaykuna tarisqaykita siqiy."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",•	 Kuraq rimaykunapa waqtanpi kikiykipa rimayniykiwan hamutasqaykita  qillqaykuy.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Wamaq qurimanta takasqa qullqi  paqarimusqan Kastilla simimanta tikraq: Julia T. Castillo Ccanto Sullka Asya sutiyuq suyupi (kunanqa Turkiya sutiyuqñam), VII  manaraq  Hisuku paqarimuchkaptin, ilikrun (“electrón”) sutiyuq  ñawpa qullqi paqarimurqan."
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Kay qullqiqa qurimanta rurasqam  karqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Chay qallaykusqanmanta  pacham qurimanta qullqimanta takasqa qullqillam  watakamam  kawsakurqan.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Imaymana qullqi maskaq runakunapa rimasqanmanhinaqa Lirya  (“Lidia”) llaqtapi qurimantam qullqimantam ñawpa qullqitaqa  takasqaku.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka",Chaymantañas rikurimusqa Rumapa qullqin tinariyu rumanu  sutichasqa.
"5 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 5° Secundaria - Quechua Chanka","Kay qullqiwanmi imatapas rantipakuqku, piwanña  yanapachikuspankupas kay qullqiwanmi yanapakuyninta riqsiqku."
